"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SPGP_0DB00410",35.6375649645159,-1.90413670477299,0.293292902202791,-6.49226998155047,8.45525563842319e-11,9.52866065300838e-10
"SPGP_0DB00420",11.5390308146238,-1.37135685401789,0.479078320702766,-2.86248989936809,0.00420326657656676,0.0121534375575887
"SPGP_0DB00450",7.34730227891908,-2.12241210101028,0.567126284744863,-3.74239769536533,0.000182272747177055,0.000721054133845534
"SPGP_0DB00900",2870.63346008132,1.38162068585714,0.100118033527248,13.7999183282113,2.55141521639664e-43,3.18616594793532e-41
"SPGP_0DB00910",6228.52676813596,1.45123625702203,0.115489626977407,12.5659446220736,3.24970359670426e-36,2.63425534536351e-34
"SPGP_0DB00950",5.01853200155862,-1.99773733031165,0.824774115487363,-2.4221629811105,0.0154284292436361,0.0374013941868942
"SPGP_0DB01040",61.4745338278123,-1.13498580499916,0.367816597822739,-3.08573841343108,0.00203047368800572,0.00636270171273682
"SPGP_0DB01080",529.361391701589,1.34521487946286,0.26616747283944,5.05401680044627,4.32613528181714e-07,2.78979875361285e-06
"SPGP_0DB01240",4992.82719999698,1.80838390067511,0.115428601452552,15.6666881337765,2.55553091194524e-55,5.62277646602047e-53
"SPGP_0DB01260",493.722806656021,-1.05173965711007,0.105593592627858,-9.96026019132334,2.27466619209014e-23,7.75652777900554e-22
"SPGP_0DB01410",437.428701157323,-1.32719316810172,0.161022602929463,-8.24227868607434,1.68961452811398e-16,3.53251761409532e-15
